0,0.0,0.0
5,0.0,0.0
10,0.0,0.0
15,0.0,0.0
20,0.0,0.0
25,0.0,0.0
30,0.0,0.0
35,0.0,0.0
40,0.0,0.0
45,0.1,0.0
50,0.3,0.0
55,0.6,0.0
60,0.8,0.0
65,1.0,0.0
70,1.1,0.0
75,1.2,0.0
80,1.4,0.0
85,1.5,0.0
90,1.6,0.0
95,1.7,0.0
100,1.8,0.0
105,1.8,0.0
110,1.9,0.0
115,1.9,0.0
120,2.0,0.0
125,2.0,0.0
130,2.1,0.0
135,2.1,0.0
140,2.1,0.0
145,2.2,0.0
150,2.2,0.0
155,2.2,0.0
160,2.2,0.0
165,2.3,0.0
170,2.3,0.0
175,2.3,0.0
180,2.4,0.0
185,2.4,0.0
190,2.4,0.0
195,2.4,0.0
200,2.5,0.0
205,2.5,0.0
210,2.5,0.0
215,2.5,0.0
220,2.5,0.0
225,2.5,0.0
230,2.6,0.0
235,2.6,0.0
240,2.6,0.0
245,2.6,0.0
250,2.6,0.0
255,2.6,0.0
260,2.6,0.0
265,2.6,0.0
270,2.6,0.0
275,2.6,0.0
280,2.7,0.0
285,2.7,0.0
290,2.7,0.0
295,2.7,0.0
300,2.7,0.0
305,2.7,0.0
310,2.7,0.0
315,2.7,0.0
320,2.7,0.0
325,2.7,0.0
330,2.8,0.0
335,2.8,0.0
340,2.8,0.0
345,2.8,0.0
350,2.8,0.0
355,2.8,0.0
360,2.8,0.0
365,2.8,0.0
370,2.8,0.0
375,2.8,0.0
380,2.8,0.0
385,2.8,0.0
390,2.8,0.0
395,2.8,0.0
400,2.8,0.0
405,2.8,0.0
410,2.8,0.0
415,2.9,0.0
420,2.9,0.0
425,2.9,0.0
430,2.9,0.0
435,2.9,0.0
440,2.9,0.0
445,2.9,0.0
450,2.9,0.0
455,2.9,0.0
460,2.9,0.0
465,2.9,0.0
470,2.9,0.0
475,2.9,0.0
480,2.9,0.0
485,2.9,0.0
490,2.9,0.0
495,2.9,0.0
500,2.9,0.0
505,2.9,0.0
510,2.9,0.0
515,2.9,0.0
520,2.9,0.0
525,2.9,0.0
530,2.9,0.0
535,2.9,0.0
540,2.9,0.0
545,2.9,0.0
550,2.9,0.0
555,2.9,0.0
560,2.9,0.0
565,3.0,0.0
570,3.0,0.0
575,3.0,0.0
580,3.0,0.0
585,3.0,0.0
590,3.0,0.0
595,3.0,0.0
600,3.0,0.0
605,3.0,0.0
610,3.0,0.0
615,3.0,0.0
620,3.0,0.0
625,3.0,0.0
630,3.0,0.0
635,3.0,0.0
640,3.0,0.0
645,3.0,0.0
650,3.0,0.0
655,3.0,0.0
660,3.0,0.0
665,3.0,0.0
670,3.0,0.0
675,3.0,0.0
680,3.0,0.0
685,3.0,0.0
690,3.0,0.0
695,3.4,0.0
700,3.9,0.0
705,4.7,0.0
710,5.5,0.0
715,6.2,0.0
720,6.9,0.0
725,7.7,0.0
730,8.4,0.0
735,9.0,0.0
740,9.5,0.0
745,10.1,0.0
750,10.6,0.0
755,11.2,0.0
760,11.7,0.0
765,12.2,0.0
770,12.6,0.0
775,12.9,0.0
780,13.3,0.0
785,13.7,0.0
790,14.2,0.0
795,14.7,0.0
800,15.3,0.0
805,15.9,0.0
810,16.4,0.0
815,16.9,0.0
820,17.3,0.0
825,17.8,0.0
830,18.2,0.0
835,18.7,0.0
840,19.1,0.0
845,19.5,0.0
850,20.0,0.0
855,20.3,0.0
860,20.6,0.0
865,20.9,0.0
870,21.3,0.0
875,21.6,0.0
880,22.0,0.0
885,22.5,0.0
890,23.0,0.0
895,23.4,0.0
900,23.8,0.0
0,
5,
10,
15,
20,
25,
30,
35,
40,
45,
50,
55,
60,
65,
70,
0,
5,
10,
