207,67,3
208,67,2
209,66,2
210,66,2
211,65,2
212,65,2
213,65,2
214,64,1
215,64,1
216,67,5
217,70,8
218,76,14
219,75,13
220,79,15
221,78,15
222,76,14
223,76,13
224,75,12
225,73,11
226,73,11
227,72,10
228,71,9
229,76,9
230,75,8
231,74,8
232,73,7
233,73,7
234,72,6
235,71,6
236,70,6
237,70,5
238,69,5
239,75,4
240,77,4
241,78,4
242,78,4
243,78,3
244,76,3
245,80,3
246,77,3
247,75,3
248,75,2
249,76,2
250,77,2
251,76,2
252,73,2
253,72,2
254,71,1
255,73,1
256,74,1
257,83,8
258,86,11
259,85,10
260,87,13
261,88,14
262,91,15
263,89,14
264,88,14
265,85,13
266,84,13
267,83,12
268,85,12
269,83,11
270,84,10
271,83,10
272,81,9
273,78,9
274,77,8
275,76,7
276,75,7
277,76,7
278,75,6
279,72,6
280,71,6
281,71,5
282,70,5
283,71,5
284,73,4
285,72,4
286,69,4
287,69,3
288,70,3
289,69,3
290,69,3
291,68,3
292,65,2
293,67,2
294,71,2
295,71,2
296,70,2
297,69,2
298,69,2
299,68,1
300,68,1
301,67,1
302,74,8
303,73,14
304,73,13
305,77,15
306,86,14
307,85,14
308,84,13
309,82,12
310,81,11
311,82,10
312,80,10
313,79,9
314,78,8
315,77,8
316,73,8
317,75,7
318,74,7
319,73,6
320,72,6
321,71,5
322,71,5
323,70,5
324,70,5
325,69,4
326,69,4
327,78,4
328,77,4
329,78,4
330,80,3
331,81,3
332,82,3
333,81,3
334,80,3
335,82,3
336,81,2
337,80,2
338,79,2
339,80,8
340,79,8
341,79,7
342,78,7
343,80,7
344,79,6
345,77,6
346,79,6
347,78,5
348,78,5
349,84,12
350,86,15
351,87,17
352,86,16
353,88,17
354,89,18
355,87,17
356,86,16
357,87,15
358,85,14
359,83,13
360,81,12
361,80,12
362,79,11
363,77,10
364,77,10
365,75,9
366,74,8
367,74,8
368,73,7
369,74,7
370,73,6
371,72,6
372,72,6
373,71,5
374,70,5
375,70,5
376,69,4
377,68,4
378,68,4
379,67,3
380,73,3
381,72,3
382,71,3
383,71,3
384,70,2
385,69,2
386,69,2
387,68,2
388,67,2
389,67,2
390,73,8
391,76,11
392,78,14
393,80,15
394,80,15
395,79,14
396,78,13
397,77,12
398,75,11
399,75,11
400,80,10
401,84,10
402,83,9
403,82,9
404,82,9
405,81,8
406,80,8
407,78,7
408,78,7
409,77,7
410,76,6
411,76,6
412,75,6
413,75,6
414,74,5
415,73,5
416,72,5
417,79,5
418,80,4
419,82,4
420,83,4
421,82,4
422,83,4
423,84,3
424,88,3
425,125,3
426,220,3
427,411,3
428,502,3
429,603,2
430,640,2
431,663,2
432,666,2
433,682,2
434,695,2
435,673,1
436,650,1
437,609,1
438,576,8
439,556,7
440,523,10
441,497,12
442,481,11
443,447,11
444,419,10
445,405,10
446,417,9
447,417,8
448,396,8
449,375,7
450,363,7
451,340,6
452,322,6
453,312,6
454,296,5
455,278,5
456,268,5
457,252,4
458,240,4
459,233,4
460,220,3
461,214,3
462,201,3
463,195,3
464,188,3
465,178,2
466,174,2
467,163,2
468,159,2
469,152,2
470,177,2
471,196,2
472,200,1
473,198,1
474,202,1
475,195,1
476,188,1
477,185,1
478,180,1
479,176,1
480,175,4
481,170,4
482,166,7
483,158,7
484,157,8
485,155,9
486,150,9
487,148,9
488,145,8
489,200,8
490,195,7
491,190,7
492,191,7
493,186,6
494,181,6
495,172,6
496,168,5
497,164,5
498,160,5
499,152,5
500,149,4
501,142,4
502,139,4
503,133,4
504,128,3
505,125,3
506,120,3
507,116,3
508,114,2
509,110,2
510,106,2
511,102,2
512,101,2
513,98,2
514,95,1
515,123,1
516,147,1
517,141,1
518,143,1
519,137,1
520,131,1
521,129,1
522,124,1
523,121,1
524,117,1
525,114,1
526,114,7
527,115,7
528,142,7
529,157,6
530,161,8
531,159,9
532,157,8
533,154,8
534,150,8
535,147,7
536,143,7
537,140,7
538,134,6
539,132,6
540,129,6
541,124,5
542,121,5
543,117,5
544,112,4
545,110,4
546,107,4
547,109,3
548,107,3
549,106,3
550,106,3
551,103,3
552,106,2
553,103,2
554,100,2
555,126,2
556,148,2
557,147,2
558,146,1
559,143,1
560,136,1
561,131,1
562,128,1
563,123,1
564,121,1
565,116,1
566,122,1
567,128,1
568,174,4
569,178,7
570,177,6
571,185,9
572,175,8
573,167,8
574,170,7
575,166,6
576,170,6
577,164,6
578,154,5
579,150,5
580,143,4
581,139,4
582,133,4
583,125,3
584,120,3
585,116,3
586,114,3
587,112,2
588,110,2
589,158,2
590,156,2
591,158,2
592,153,2
593,149,1
594,143,1
595,134,1
596,132,1
597,128,1
598,123,1
599,121,1
600,116,1
601,150,1
602,162,1
603,160,1
604,156,4
605,156,7
606,149,6
607,144,9
608,140,8
609,134,8
610,131,7
611,126,7
612,119,6
613,117,6
614,112,5
615,108,5
616,105,4
617,101,4
618,98,4
619,95,3
620,94,3
621,92,3
622,121,3
623,143,3
624,142,2
625,144,2
626,138,2
627,132,2
628,130,2
629,124,2
630,120,1
631,117,1
632,113,1
633,111,1
634,107,1
635,134,1
636,152,1
637,150,1
638,147,1
639,140,1
640,138,4
641,132,4
642,130,7
643,129,9
644,124,8
645,119,8
646,115,7
647,111,7
648,109,6
649,109,6
650,106,5
651,102,5
652,99,5
653,96,4
654,93,4
655,91,3
656,118,3
657,145,3
658,142,3
659,141,3
660,135,2
661,129,2
662,127,2
663,122,2
664,117,2
665,113,1
666,111,1
667,107,1
668,151,1
669,148,1
670,147,1
671,140,1
672,134,1
673,159,1
674,150,1
675,158,0
676,150,0
677,150,7
678,145,6
679,141,9
680,135,8
681,132,8
682,127,7
683,124,7
684,122,6
685,123,6
686,125,5
687,123,5
688,118,5
689,116,4
690,156,4
691,165,4
692,159,4
693,157,3
694,154,3
695,149,3
696,142,3
697,139,3
698,131,2
699,126,2
700,123,2
701,118,2
702,164,2
703,160,1
704,156,1
705,151,1
706,145,1
707,138,1
708,133,1
709,130,1
710,125,1
711,120,1
712,121,4
713,120,7
714,115,6
715,115,9
716,111,8
717,107,8
718,104,7
719,102,6
720,99,6
721,96,6
722,93,5
723,121,5
724,139,4
725,139,4
726,138,4
727,133,3
728,130,3
729,125,3
730,120,3
731,115,2
732,111,2
733,107,2
734,152,2
735,151,2
736,150,2
737,146,1
738,140,1
739,134,1
740,128,1
741,123,1
742,118,1
743,114,1
744,110,1
745,110,1
746,109,1
747,105,0
748,108,7
749,105,7
750,101,6
751,103,9
752,99,8
753,98,8
754,104,7
755,143,6
756,153,6
757,157,5
758,154,5
759,149,5
760,145,4
761,138,4
762,135,4
763,132,3
764,127,3
765,122,3
766,164,3
767,168,2
768,170,2
769,162,2
770,156,2
771,149,2
772,142,2
773,136,1
774,130,1
775,134,1
776,131,1
777,124,1
778,119,1
779,117,1
780,115,1
781,114,4
782,111,7
783,109,8
784,108,9
785,106,8
786,105,8
787,155,7
788,151,7
789,150,6
790,145,6
791,139,5
792,133,5
793,133,4
794,127,4
795,122,4
796,115,3
797,113,3
798,158,3
799,156,3
800,154,3
801,145,2
802,139,2
803,135,2
804,130,2
805,124,2
806,120,1
807,115,1
808,113,1
809,109,1
810,105,1
811,102,1
812,100,1
813,104,1
814,102,1
815,102,1
816,101,0
817,100,0
818,102,4
819,101,3
820,151,3
821,154,6
822,155,5
823,151,5
824,145,5
825,138,4
826,135,4
827,132,4
828,127,4
829,124,3
830,119,3
831,144,3
832,158,3
833,156,2
834,158,2
835,151,2
836,146,2
837,143,2
838,137,2
839,131,2
840,126,1
841,121,1
842,116,1
843,114,1
844,110,1
845,111,1
846,105,1
847,102,1
848,99,1
849,98,0
850,95,0
851,91,0
852,137,7
853,148,6
854,145,9
855,161,8
856,156,8
857,151,7
858,144,7
859,140,6
860,134,6
861,131,5
862,130,5
863,154,5
864,168,4
865,166,4
866,162,4
867,160,4
868,156,3
869,151,3
870,144,3
871,150,3
872,143,2
873,139,2
874,136,2
875,131,2
876,123,2
877,123,2
878,120,2
879,118,1
880,116,1
881,109,1
882,114,1
883,110,1
884,108,1
885,106,1
886,103,1
887,97,1
888,138,1
889,166,1
890,172,0
891,175,4
892,169,3
893,164,3
894,157,5
895,154,6
896,150,5
897,144,5
898,137,5
899,144,4
900,178,4
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
