0,0.0,1.5
5,81.8,3.8
10,84.0,3.8
15,85.5,3.8
20,88.6,3.8
25,83.3,0.0
30,72.0,0.0
35,63.3,0.0
40,56.5,0.0
45,51.1,0.0
50,47.2,0.0
55,43.4,0.0
60,40.6,0.0
65,37.7,0.0
70,35.2,0.0
75,33.3,0.0
80,31.3,0.0
85,31.7,4.1
90,35.3,4.1
95,38.8,4.1
100,41.4,4.1
105,42.3,0.0
110,40.5,0.0
115,38.9,0.0
120,37.4,0.0
125,36.2,0.0
130,34.9,0.0
135,33.6,0.0
140,32.5,0.0
145,31.4,0.0
150,30.4,0.0
155,29.6,0.0
160,28.8,0.0
165,28.0,0.0
170,27.2,0.0
175,26.6,0.0
180,25.9,0.0
185,27.1,3.9
190,29.3,3.9
195,31.2,3.9
200,33.0,3.9
205,34.7,3.9
210,35.0,0.0
215,34.2,0.0
220,33.5,0.0
225,32.8,0.0
230,32.2,0.0
235,31.6,0.0
240,31.0,0.0
245,30.4,0.0
250,29.9,0.0
255,29.4,0.0
260,28.8,0.0
265,28.3,0.0
270,27.9,0.0
275,28.9,4.5
280,30.1,4.5
285,31.4,4.5
290,32.5,0.0
295,32.0,0.0
300,31.5,0.0
305,31.0,0.0
310,30.6,0.0
315,30.2,0.0
320,29.8,0.0
325,29.3,0.0
330,28.9,0.0
335,28.6,0.0
340,28.2,0.0
345,27.8,0.0
350,27.4,0.0
355,27.1,0.0
360,26.7,0.0
365,26.4,0.0
370,26.5,4.2
375,27.5,4.2
380,28.6,4.2
385,29.4,4.2
390,30.1,4.2
395,30.1,0.0
400,29.8,0.0
405,29.4,0.0
410,29.1,0.0
415,28.8,0.0
420,28.5,0.0
425,28.2,0.0
430,27.9,0.0
435,27.6,0.0
440,27.3,0.0
445,27.0,0.0
450,26.7,0.0
455,26.4,0.0
460,26.5,4.9
465,27.3,4.9
470,28.1,4.9
475,28.9,4.9
480,29.6,4.9
485,30.2,4.9
490,30.1,0.0
495,29.8,0.0
500,29.5,0.0
505,29.3,0.0
510,29.0,0.0
515,28.8,0.0
520,28.5,0.0
525,28.3,0.0
530,28.0,0.0
535,27.7,0.0
540,27.5,0.0
545,27.3,0.0
550,27.0,0.0
555,26.8,0.0
560,26.6,0.0
565,27.0,4.2
570,27.6,4.2
575,28.2,4.2
580,28.7,4.2
585,29.3,4.2
590,29.8,4.2
595,30.3,4.2
600,30.4,0.0
605,30.1,0.0
610,29.9,0.0
615,29.7,0.0
620,29.5,0.0
625,29.2,0.0
630,29.0,0.0
635,28.8,0.0
640,28.6,0.0
645,28.4,0.0
650,28.1,0.0
655,27.9,0.0
660,27.8,0.0
665,27.6,0.0
670,27.4,0.0
675,27.2,3.2
680,27.7,3.2
685,28.2,3.2
690,28.8,3.2
695,29.1,3.2
700,29.3,3.2
705,29.2,0.0
710,29.0,0.0
715,28.7,0.0
720,28.5,0.0
725,28.2,0.0
730,28.0,0.0
735,27.8,0.0
740,27.6,0.0
745,27.4,0.0
750,27.3,0.0
755,27.1,0.0
760,26.9,0.0
765,27.2,3.6
770,27.4,3.6
775,27.8,3.6
780,28.0,3.6
785,28.2,3.6
790,28.2,0.0
795,27.9,0.0
800,27.7,0.0
805,27.5,0.0
810,27.3,0.0
815,27.2,0.0
820,27.0,0.0
825,26.9,0.0
830,26.7,0.0
835,26.6,0.0
840,26.4,0.0
845,26.3,0.0
850,26.1,1.8
855,26.4,4.3
860,26.7,4.3
865,27.0,4.3
870,27.2,4.3
875,27.4,0.0
880,27.2,0.0
885,27.0,0.0
890,26.8,0.0
895,26.7,0.0
900,26.6,0.0
0,
5,
10,
15,
20,
25,
30,
35,
40,
45,
50,
55,
60,
65,
70,
0,
5,
10,
