0,0.0,0.0
5,0.0,0.0
10,0.0,0.0
15,0.0,0.0
20,0.0,0.1
25,0.0,0.1
30,0.0,0.1
35,0.0,0.1
40,0.0,0.2
45,0.0,0.2
50,0.0,0.2
55,0.0,0.2
60,0.0,0.3
65,0.0,0.3
70,0.0,0.4
75,0.0,0.4
80,0.0,0.4
85,0.0,0.4
90,0.0,0.5
95,0.0,0.5
100,0.0,0.6
105,0.0,0.7
110,0.0,0.7
115,0.0,0.8
120,0.0,0.8
125,0.0,0.8
130,0.0,0.8
135,0.0,0.8
140,0.0,0.9
145,0.0,0.9
150,0.0,1.0
155,0.0,1.0
160,0.0,1.0
165,0.0,1.0
170,0.0,1.0
175,0.0,1.1
180,0.0,1.1
185,0.0,1.1
190,0.0,1.1
195,0.0,1.2
200,0.0,1.2
205,0.0,1.3
210,0.0,1.4
215,0.0,1.4
220,0.0,1.5
225,0.0,1.5
230,0.0,1.5
235,0.0,1.6
240,0.0,1.6
245,0.0,1.6
250,0.0,1.6
255,0.0,1.7
260,0.0,1.7
265,0.0,1.7
270,0.0,1.7
275,0.0,1.7
280,0.0,1.8
285,0.0,1.8
290,0.0,1.8
295,0.0,1.9
300,0.0,1.9
305,0.0,1.9
310,0.0,1.9
315,0.0,1.9
320,0.0,2.0
325,0.0,2.0
330,0.0,2.0
335,0.0,2.0
340,0.0,2.1
345,0.0,2.1
350,0.0,2.1
355,0.0,2.1
360,0.0,2.1
365,0.0,2.2
370,0.0,2.2
375,0.0,2.3
380,0.0,2.3
385,0.0,2.4
390,0.0,2.4
395,0.0,2.4
400,0.0,2.4
405,0.0,2.5
410,0.0,2.5
415,0.0,2.6
420,0.0,2.6
425,0.0,2.6
430,0.0,2.6
435,0.0,2.6
440,0.0,2.7
445,0.0,2.7
450,0.0,2.8
455,0.0,2.8
460,0.0,2.9
465,0.0,2.9
470,0.0,2.9
475,0.0,2.9
480,0.0,2.9
485,0.0,2.9
490,0.0,3.0
495,0.0,3.0
500,0.0,3.1
505,0.0,3.1
510,0.0,3.1
515,0.0,3.1
520,0.0,3.1
525,0.0,3.2
530,0.0,3.2
535,0.0,3.3
540,0.0,3.3
545,0.0,3.3
550,0.0,3.3
555,0.0,3.3
560,0.0,3.4
565,0.0,3.4
570,0.0,3.5
575,0.0,3.5
580,0.0,3.6
585,0.0,3.6
590,0.0,3.7
595,0.0,3.7
600,0.0,3.7
605,0.0,3.7
610,0.0,3.8
615,0.0,3.8
620,0.0,3.8
625,0.0,3.8
630,0.0,3.9
635,0.0,3.9
640,0.0,4.0
645,0.0,4.0
650,0.0,4.0
655,0.0,4.0
660,0.0,4.1
665,0.0,4.1
670,0.0,4.1
675,0.0,4.1
680,0.0,4.1
685,0.0,4.2
690,0.0,4.2
695,0.0,4.3
700,0.0,4.3
705,0.0,4.3
710,0.0,4.3
715,0.0,4.4
720,0.0,4.4
725,0.0,4.4
730,0.0,4.5
735,0.0,4.6
740,0.0,4.6
745,0.0,4.6
750,0.0,4.6
755,0.0,4.6
760,0.0,4.6
765,0.0,4.7
770,0.0,4.7
775,0.0,4.8
780,0.0,4.9
785,0.0,4.9
790,0.0,4.9
795,0.0,5.0
800,0.0,5.1
805,0.0,5.1
810,0.0,5.1
815,0.0,5.1
820,0.0,5.2
825,0.0,5.2
830,0.0,5.3
835,0.0,5.3
840,0.0,5.3
845,0.0,5.4
850,0.0,5.4
855,0.0,5.4
860,0.0,5.4
865,0.0,5.4
870,0.0,5.5
875,0.0,5.5
880,0.0,5.6
885,0.0,5.6
890,0.0,5.6
895,0.0,5.7
900,0.0,5.7
0,
5,
10,
15,
20,
25,
30,
35,
40,
45,
50,
55,
60,
65,
70,
0,
5,
10,
